title  Photometry data for ATLAS2_551047062 from search centered on HS Hya using the atlas calibration catalog
Median of Right Ascension  156.15356, rms   0.00242
Median of Declination      -19.09218, rms   0.00233
Median of magcal_magdep         8.19, rms      0.28
Median of magcal_local_rms      0.25, rms      0.15
Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	NUMBER	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
2430100.352878	1941.287268	 8.49	 0.30	12.69	156.15344	-19.09024	 -7.0	0.303	am21482	194	0	1349453824	25377	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430100.386810	1941.287361	 8.51	 0.24	13.36	156.15229	-19.09807	  1.5	0.272	am21483	194	41943168	1479412736	397810	328	0.000700	7,23,25	10,11,17,18,19,21,27,28,30	3,6,8
2430101.617145	1941.290732	 8.29	 0.15	10.35	156.15316	-19.09247	-49.1	0.365	fa05278	194	268435456	1349451776	108386	384	0.000700	28	16,17,18,19,21,22,28,30	7,8
2430102.462605	1941.293048	 8.10	 0.64	12.96	156.15173	-19.09288	-22.0	0.346	rb10485	191	33554432	1349389312	109616	320	0.000700	25	10,11,17,18,19,21,22,28,30	6,8
2430104.328219	1941.298160	 8.65	 0.70	13.68	156.15424	-19.08997	-61.4	0.320	rb10492	191	33554432	1349389312	559775	320	0.000700	25	10,11,17,18,19,21,22,28,30	6,8
2430106.360723	1941.303728	 8.13	 0.36	13.22	156.15354	-19.08470	  7.0	0.455	am21528	194	41943040	1349389312	31951	320	0.000700	23,25	10,11,17,18,19,21,22,28,30	6,8
2430109.590802	1941.312578	 8.03	 0.19	12.34	156.15020	-19.09410	 84.9	0.233	ai36492	197	0	1349454848	245840	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430111.355748	1941.317413	 8.36	 0.21	13.40	156.15206	-19.10046	 -0.4	0.416	am21554	194	41943040	1349389312	521395	320	0.000700	23,25	10,11,17,18,19,21,22,28,30	6,8
2430119.346493	1941.339305	 8.21	 0.20	13.21	156.16013	-19.10067	-42.4	0.475	am21584	194	41943040	1349388288	640156	256	0.000700	23,25	11,17,18,19,21,22,28,30	8
2430129.368614	1941.366763	 8.52	 0.30	13.18	156.15268	-19.09113	 50.1	0.266	rb10620	191	16384	1349453824	620518	256	0.000700	14	11,16,17,18,19,21,22,28,30	8
2430130.296900	1941.369307	 8.47	 0.35	15.57	156.15504	-19.09390	 41.2	0.253	rb10630	191	0	1349454848	287552	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430136.226699	1941.385553	 8.52	 0.48	15.93	156.15561	-19.09403	 41.1	0.217	rb10663	191	0	1349454848	174070	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430140.313771	1941.396750	 8.11	 0.58	15.32	156.15250	-19.08998	 52.7	0.212	rb10688	191	0	1349452800	508369	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430152.264732	1941.429492	 9.12	 0.41	12.62	156.15199	-19.09250	-23.2	0.403	rb10757	191	0	1349454848	109255	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430157.217406	1941.443061	 8.23	 0.19	11.85	156.15286	-19.08533	 -1.5	0.507	am21734	194	41943040	1349389312	26476	320	0.000700	23,25	10,11,17,18,19,21,22,28,30	6,8
2430157.219484	1941.443067	 8.53	 0.67	13.54	156.15407	-19.08989	-62.6	0.359	rb10772	191	0	1349454848	570619	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430157.284577	1941.443245	 9.70	 0.35	13.21	156.15227	-19.09248	-25.8	0.335	rb10774	191	128	1479478272	294776	328	0.000700	7	10,11,16,17,18,19,21,27,28,30	3,6,8
2430161.228299	1941.454050	 8.53	 0.67	13.56	156.15395	-19.09005	-61.2	0.326	rb10815	191	33554432	1349389312	568607	320	0.000700	25	10,11,17,18,19,21,22,28,30	6,8
2430163.219552	1941.459506	 8.22	 0.74	15.15	156.15167	-19.09269	-26.6	0.242	rb10833	191	0	1349454848	130838	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430250.384389	1941.698313	 8.50	 0.34	12.35	156.15500	-19.09046	 71.0	0.143	bi00086	197	1073741824	1348930562	370668	320	0.000700	30	1,10,11,16,17,18,21,22,28,30	6,8
2430295.584694	1941.822150	 8.92	 0.28	11.43	156.15234	-19.09333	 50.7	0.277	bi00159	197	0	1349451776	417618	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430299.583058	1941.833104	 8.32	 0.28	11.70	156.15321	-19.09241	 44.3	0.043	bi00160	197	0	1349454848	239530	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430319.583723	1941.887901	 7.96	 0.60	14.12	156.15599	-19.09351	 38.2	0.290	rb11196	191	41943040	1349389312	416208	320	0.000700	23,25	10,11,17,18,19,21,22,28,30	6,8
2430320.892995	1941.891488	 8.16	 0.23	12.38	156.15861	-19.09141	-86.0	0.256	ai36979	197	33554432	1349389312	208818	320	0.000700	25	10,11,17,18,19,21,22,28,30	6,8
2430326.906921	1941.907964	 8.33	 0.24	11.50	156.15606	-19.09232	-68.1	0.258	ai37004	197	0	1349454848	268571	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430327.555654	1941.909742	 7.77	 0.16	12.50	156.16003	-19.08227	 28.1	0.602	am22209	194	41943040	1349387264	39237	4544	0.000700	23,25	10,17,18,19,21,22,28,30	6,7,8,12
2430327.560502	1941.909755	 8.69	 0.47	13.66	156.15229	-19.09035	 49.3	0.248	rb11230	191	33570816	1349387264	483578	448	0.000700	14,25	10,17,18,19,21,22,28,30	6,7,8
2430343.523093	1941.953488	 8.20	 0.52	14.28	156.15210	-19.09167	 75.2	0.089	ax04110	197	33554560	1479412738	365648	328	0.000700	7,25	1,10,11,17,18,19,21,27,28,30	3,6,8
2430344.544347	1941.956286	 7.98	 0.22	11.77	156.15312	-19.09299	-86.5	0.071	bi00192	197	0	1349454848	577113	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430344.556467	1941.956319	 8.46	 0.43	12.57	156.15416	-19.09004	-64.4	0.394	rb11238	191	0	1349454848	512903	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430345.895523	1941.959988	 8.17	 0.16	12.09	156.15374	-19.09195	 81.6	0.281	ai37075	197	0	1349454848	250552	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430347.931102	1941.965565	 8.30	 0.19	10.85	156.15609	-19.09061	 -3.8	0.130	ai37085	197	0	1349453824	187353	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430351.827718	1941.976240	 8.07	 0.50	12.85	156.14930	-19.08960	 81.7	0.226	ac36936	194	33554432	1349389312	315849	320	0.000700	25	10,11,17,18,19,21,22,28,30	6,8
2430351.915679	1941.976481	 8.31	 0.18	12.57	156.15071	-19.09264	 78.4	0.299	ai37103	197	0	1349452800	273086	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430356.856393	1941.990018	 8.27	 0.24	13.55	156.15426	-19.09202	 57.2	0.290	ac36946	194	0	1349451776	272420	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430365.504009	1942.013710	 8.38	 0.28	12.25	156.15482	-19.09314	-58.0	0.169	am22238	194	0	1349454848	654463	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430370.876952	1942.028430	 8.36	 0.24	10.69	156.15305	-19.09350	-52.1	0.239	fa06165	194	0	1349454848	151195	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430372.764778	1942.033602	 8.14	 0.26	11.83	156.15410	-19.09266	-73.5	0.352	ai37164	197	0	1349454848	179766	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430376.838285	1942.044762	 7.91	 0.25	11.71	156.15094	-19.09274	-75.9	0.287	ai37182	197	0	1349452800	241348	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430380.582549	1942.055021	 8.24	 0.29	14.99	156.15467	-19.09372	 52.4	0.224	rb11294	191	0	1349454848	175535	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430382.751295	1942.060962	 8.05	 0.21	15.13	156.15316	-19.09184	-21.2	0.042	rh10895	191	0	1349452800	259438	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430382.823671	1942.061161	 8.11	 0.24	13.11	156.15701	-19.09122	 73.2	0.240	ai37204	197	0	1349454848	241689	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430382.842567	1942.061213	 8.31	 0.27	10.97	156.15407	-19.09297	-34.3	0.375	fa06238	194	268435456	1349453824	128973	256	0.000700	28	11,16,17,18,19,21,22,28,30	8
2430384.779544	1942.066519	 8.00	 0.33	15.69	156.15293	-19.09200	 -8.7	0.035	rh10906	191	0	1349452800	247653	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430389.475733	1942.079386	 8.38	 0.26	13.11	156.15277	-19.09064	 49.3	0.265	rb11304	191	33570816	1349386240	516243	384	0.000700	14,25	17,18,19,21,22,28,30	7,8
2430399.758365	1942.107557	 8.10	 0.44	13.41	156.15229	-19.09037	 20.4	0.178	ac37056	194	0	1349454848	287772	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430402.767598	1942.115802	 8.18	 0.15	12.92	156.15286	-19.09184	 82.5	0.273	ai37255	197	0	1349452802	302389	448	0.000700		1,10,16,17,18,19,21,22,28,30	6,7,8
2430403.784836	1942.118589	 8.33	 0.27	11.41	156.15292	-19.08866	-49.8	0.265	fa06317	194	0	1349453824	166260	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430403.806454	1942.118648	 8.21	 0.36	11.21	156.15999	-19.08816	-37.0	0.213	ai37261	197	0	1349453824	201198	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430406.798355	1942.126845	 8.00	 0.23	13.57	156.15925	-19.08928	 29.2	0.247	ac37089	194	41943040	1349389312	302838	320	0.000700	23,25	10,11,17,18,19,21,22,28,30	6,8
2430408.756589	1942.132210	 8.16	 0.16	12.62	156.15062	-19.09271	 89.7	0.353	ai37283	197	0	1349454848	310439	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430409.769317	1942.134984	 8.08	 0.12	10.40	156.15133	-19.09204	-26.1	0.234	fa06364	194	0	1349453824	158812	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430409.795438	1942.135056	 8.21	 0.21	10.61	156.15260	-19.09214	-75.0	0.281	ai37289	197	0	1349451776	200231	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430411.660166	1942.140165	 8.54	 0.27	11.81	156.15333	-19.09228	 -0.9	0.019	ai37299	197	0	1349454848	177778	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430428.523269	1942.186365	 8.29	 0.44	12.87	156.15743	-19.09476	-56.3	0.213	am22293	194	41943040	1349389312	627065	320	0.000700	23,25	10,11,17,18,19,21,22,28,30	6,8
2430428.613889	1942.186613	 8.25	 0.21	11.79	156.15406	-19.09161	-78.5	0.374	ai37329	197	0	1349452800	192155	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430443.385118	1942.227083	 8.26	 0.27	13.54	156.15649	-19.09506	-57.2	0.303	am22322	194	41943040	1349389312	570927	320	0.000700	23,25	10,11,17,18,19,21,22,28,30	6,8
2430443.436365	1942.227223	 8.35	 0.45	15.69	156.15515	-19.09404	 59.0	0.199	rb11368	191	0	1349454848	281017	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430455.453382	1942.260146	 8.88	 0.39	11.59	156.15132	-19.09258	-40.3	0.338	rb11401	191	268435456	1349192704	142453	320	0.000700	28	10,11,16,17,19,21,22,28,30	6,8
2430455.455460	1942.260152	 8.14	 0.21	12.71	156.15245	-19.09331	 39.4	0.306	am22360	194	0	1349453824	318995	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430456.556458	1942.263168	 8.19	 0.11	11.53	156.15217	-19.09237	 62.6	0.143	ac37179	194	0	1349453824	333424	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430459.360559	1942.270851	 8.50	 0.20	11.64	156.15343	-19.09169	 66.1	0.213	bi00215	197	0	1349451776	470880	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430459.460281	1942.271124	 8.67	 0.20	11.65	156.15328	-19.09183	 26.4	0.101	bi00218	197	0	1349453824	113056	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430460.391712	1942.273676	 7.97	 0.31	10.77	156.15302	-19.09066	 39.5	0.210	bi00226	197	0	1349453824	487871	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430460.458193	1942.273858	 7.97	 0.18	12.57	156.14727	-19.09257	 87.4	0.291	bi00228	197	0	1349454848	368414	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430462.576140	1942.279661	 8.30	 0.18	12.48	156.15358	-19.09231	 85.9	0.155	ai37413	197	0	1349454848	240317	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430463.576819	1942.282402	 8.04	 0.40	14.62	156.15333	-19.09240	-84.3	0.097	rh11037	191	0	1349452800	204251	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430466.584043	1942.290641	 8.29	 0.21	14.15	156.15289	-19.09210	-58.3	0.195	rh11042	191	0	1349452800	197762	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430476.311071	1942.317291	 8.42	 0.37	12.85	156.15378	-19.08972	-61.9	0.411	rb11440	191	0	1349454848	378682	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430487.352609	1942.347541	 8.46	 0.23	12.84	156.15582	-19.09393	-42.3	0.156	am22417	194	0	1349454848	581524	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430492.351724	1942.361238	 8.37	 0.26	12.92	156.15739	-19.09459	-39.4	0.361	am22436	194	8388608	1349454848	588114	320	0.000700	23	10,11,16,17,18,19,21,22,28,30	6,8
2430495.308321	1942.369338	 7.91	 0.25	13.17	156.15608	-19.09333	 62.5	0.132	bi00286	197	0	1349453826	234282	256	0.000700		1,11,16,17,18,19,21,22,28,30	8
2430495.308666	1942.369339	 8.06	 0.19	13.59	156.14949	-19.08872	-33.0	0.190	am22449	194	0	1349452800	541318	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430513.205017	1942.418370	 8.09	 0.17	11.11	156.15349	-19.09289	 67.3	0.083	bi00341	197	0	1349451776	145834	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430513.219906	1942.418411	 8.19	 0.17	11.66	156.15238	-19.08860	-15.3	0.484	am22481	194	0	1349454848	38540	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430513.238256	1942.418461	 8.27	 0.23	12.82	156.15599	-19.09262	 33.3	0.069	bi00342	197	0	1349454848	396910	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430513.271496	1942.418552	 8.15	 0.23	12.86	156.15314	-19.09185	-48.8	0.230	bi00343	197	0	1349452802	373289	448	0.000700		1,10,16,17,18,19,21,22,28,30	6,7,8
2430513.283614	1942.418585	 8.18	 0.30	12.78	156.15169	-19.09499	 28.4	0.360	am22482	194	0	1349454848	432256	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430513.291924	1942.418608	 9.37	 0.34	13.27	156.15181	-19.09265	-26.4	0.291	rb11543	191	33554560	1479412736	130583	328	0.000700	7,25	10,11,17,18,19,21,27,28,30	3,6,8
2430515.202845	1942.423843	 8.31	 0.13	10.88	156.15488	-19.09284	 66.7	0.172	bi00344	197	0	1349451776	538897	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430515.236084	1942.423934	 7.91	 0.35	10.89	156.15331	-19.09126	 32.2	0.188	bi00345	197	0	1349451776	560182	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430518.219669	1942.432109	 8.42	 0.27	13.01	156.15345	-19.09387	 38.9	0.372	am22507	194	0	1349452800	405833	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430518.284763	1942.432287	 8.37	 0.21	13.13	156.15304	-19.09293	 57.0	0.503	am22508	194	67108992	1349387267	468835	449	0.000700	7,26	0,1,10,17,18,19,21,22,28,30	0,6,7,8
2430519.217544	1942.434843	 8.24	 0.21	11.63	156.15312	-19.08975	 -9.6	0.485	am22514	194	0	1349451776	28548	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430522.228482	1942.443092	 8.75	 0.56	12.79	156.15434	-19.09033	-61.1	0.374	rb11604	191	0	1349454848	505347	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430528.219200	1942.459505	 8.02	 0.26	12.76	156.15208	-19.09214	 74.9	0.608	am22538	194	128	1349452803	214773	4545	0.000700	7	0,1,10,16,17,18,19,21,22,28,30	0,6,7,8,12
2430532.207940	1942.470433	 8.65	 0.43	13.27	156.15405	-19.09009	-62.0	0.383	rb11652	191	0	1349454848	409046	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430533.209972	1942.473178	 8.48	 0.33	12.59	156.15233	-19.08552	 -6.2	0.323	am22567	194	41943040	1349386240	133044	384	0.000700	23,25	17,18,19,21,22,28,30	7,8
2430543.232406	1942.500637	 8.30	 0.49	12.96	156.15325	-19.09039	 78.8	0.201	rb11674	191	33570816	1349389312	445925	320	0.000700	14,25	10,11,17,18,19,21,22,28,30	6,8
2430549.222490	1942.517048	 8.23	 0.24	12.64	156.15560	-19.09336	-28.3	0.260	am22614	194	0	1349452800	533011	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430551.222422	1942.522527	 8.54	 0.34	12.56	156.15526	-19.09269	-14.3	0.283	am22630	194	0	1349454848	701860	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430679.547036	1942.874101	 7.91	 0.57	13.92	156.14930	-19.09132	-65.3	0.255	am22864	194	8388608	1349454848	343140	320	0.000700	23	10,11,16,17,18,19,21,22,28,30	6,8
2430679.894967	1942.875055	 8.16	 0.14	10.46	156.15364	-19.09221	 24.9	0.028	ai37911	197	1073741824	1349386240	144786	384	0.000700	30	17,18,19,21,22,28,30	7,8
2430701.547764	1942.934377	 8.41	 0.19	12.61	156.15360	-19.09211	 -3.6	0.051	am22883	194	128	1349452800	506715	449	0.000700	7	10,16,17,18,19,21,22,28,30	0,6,7,8
2430701.883922	1942.935298	 8.09	 0.19	15.20	156.15267	-19.09220	 32.5	0.059	rh11366	191	0	1349452802	302948	448	0.000700		1,10,16,17,18,19,21,22,28,30	6,7,8
2430712.551953	1942.964526	 9.27	 0.22	13.20	156.15177	-19.09278	-24.1	0.325	rb11912	191	33554432	1349389312	162838	320	0.000700	25	10,11,17,18,19,21,22,28,30	6,8
2430729.848161	1943.011913	 8.27	 0.22	11.97	156.14789	-19.08949	-38.5	0.503	fa07306	194	0	1349454848	108751	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430730.785401	1943.014481	 8.24	 0.15	11.68	156.15527	-19.09422	-72.7	0.423	ai38030	197	0	1349454848	285368	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430730.807564	1943.014541	 8.09	 0.17	15.12	156.15238	-19.09235	-87.2	0.182	rh11391	191	0	1349452800	269109	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430732.872555	1943.020199	 8.21	 0.14	11.81	156.15356	-19.09282	-78.3	0.266	ai38041	197	33554432	1349387264	339353	448	0.000700	25	10,17,18,19,21,22,28,30	6,7,8
2430733.879101	1943.022956	 8.61	 0.25	11.91	156.15276	-19.08913	 18.8	0.166	fa07348	194	0	1349453824	247505	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430735.549905	1943.027534	 8.15	 0.15	11.76	156.15528	-19.08894	 73.7	0.216	am22899	194	0	1349451776	38191	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430735.816799	1943.028265	 8.14	 0.23	14.89	156.15211	-19.09211	 76.8	0.128	rh11413	191	33554432	1349389312	219882	320	0.000700	25	10,11,17,18,19,21,22,28,30	6,8
2430742.458563	1943.046462	 8.27	 0.33	13.17	156.15235	-19.09207	-87.0	0.469	am22904	194	0	1349453824	319065	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430753.584335	1943.076943	 8.38	 0.35	13.22	156.15175	-19.08979	 51.8	0.258	rb11958	191	33570816	1349388288	452407	256	0.000700	14,25	11,17,18,19,21,22,28,30	8
2430760.458910	1943.095778	 8.37	 0.35	12.24	156.15310	-19.09301	 21.7	0.224	am22931	194	0	1349453824	443651	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430761.310436	1943.098111	 8.61	 0.16	10.56	156.15427	-19.09337	  1.5	0.135	bi00702	197	0	1349453824	209672	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430761.343680	1943.098202	 8.40	 0.35	12.15	156.15327	-19.09085	 79.0	0.057	bi00703	197	0	1349454848	391667	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430761.376924	1943.098293	 8.17	 0.40	11.88	156.15408	-19.09033	  0.2	0.058	bi00704	197	0	1349454848	353921	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430761.410167	1943.098384	 7.91	 0.40	 9.70	156.15470	-19.09246	-13.8	0.494	bi00705	197	0	1349453824	396857	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430761.419518	1943.098410	 7.95	 0.59	12.47	156.15226	-19.08704	-15.4	0.455	am22936	194	41943040	1349389312	54558	320	0.000700	23,25	10,11,17,18,19,21,22,28,30	6,8
2430761.569114	1943.098819	 9.36	 0.33	14.36	156.15142	-19.09291	-22.5	0.232	rb11982	191	0	1349454848	153800	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430763.342459	1943.103678	 8.29	 0.36	10.47	156.15439	-19.09180	  7.1	0.325	bi00708	197	0	1349453824	400909	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430763.375703	1943.103769	 8.39	 0.28	 9.61	156.15384	-19.09398	-48.8	0.176	bi00709	197	0	1349453824	410991	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430763.408947	1943.103860	 8.19	 0.25	11.98	156.14983	-19.09161	 79.8	0.262	bi00710	197	0	1349454848	307659	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430765.307989	1943.109063	 8.44	 0.25	11.01	156.15258	-19.09287	 66.0	0.293	bi00719	197	0	1349453824	378986	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430765.341234	1943.109154	 7.85	 0.27	12.34	156.15587	-19.08965	 25.3	0.217	bi00720	197	0	1349454848	273503	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430765.781261	1943.110360	 8.20	 0.25	12.27	156.15266	-19.09353	 84.3	0.168	ai38089	197	0	1349454848	328078	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430766.373862	1943.111983	 8.22	 0.24	11.12	156.15426	-19.09276	-82.7	0.053	bi00727	197	128	1479478272	367993	328	0.000700	7	10,11,16,17,18,19,21,27,28,30	3,6,8
2430766.440349	1943.112165	 7.74	 0.33	10.21	156.15338	-19.09251	-85.8	0.386	bi00729	197	268435456	1349453824	187624	256	0.000700	28	11,16,17,18,19,21,22,28,30	8
2430767.306758	1943.114539	 8.07	 0.32	11.11	156.15338	-19.09289	 32.3	0.082	bi00733	197	0	1349453824	208390	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430768.408987	1943.117559	 8.34	 0.19	13.26	156.15693	-19.09084	 57.5	0.314	am22967	194	8388608	1349454848	177019	320	0.000700	23	10,11,16,17,18,19,21,22,28,30	6,8
2430770.336758	1943.122840	 8.11	 0.23	12.35	156.15346	-19.09122	-82.9	0.102	am22971	194	0	1349453824	310259	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430772.424852	1943.128561	 9.38	 0.40	12.99	156.15224	-19.09283	-23.8	0.394	rb12028	191	0	1349454848	144720	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430781.483230	1943.153379	 8.62	 0.45	12.25	156.15399	-19.09072	-62.7	0.394	rb12034	191	0	1349453824	431921	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430781.528247	1943.153502	 8.04	 0.21	14.00	156.15077	-19.08994	-46.8	0.261	am22996	194	0	1349452800	261856	448	0.000700		10,16,17,18,19,21,22,28,30	6,7,8
2430782.312567	1943.155651	 8.06	 0.27	12.80	156.15370	-19.09421	-16.7	0.114	bi00746	197	0	1349454848	190535	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430782.345811	1943.155742	 7.95	 0.37	11.50	156.15387	-19.09222	-83.4	0.126	bi00747	197	0	1349453824	134958	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430783.745906	1943.159578	 8.23	 0.20	11.23	156.15226	-19.09053	-37.8	0.434	fa07449	194	0	1349451778	84585	384	0.000700		1,16,17,18,19,21,22,28,30	7,8
2430785.749814	1943.165068	 7.96	 0.23	10.16	156.15219	-19.08955	-48.7	0.175	fa07458	194	0	1349453824	135477	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430791.454953	1943.180699	 8.23	 0.19	10.49	156.15370	-19.09167	-76.2	0.053	bi00755	197	0	1349453824	358160	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430791.533557	1943.180914	 8.41	 0.52	13.12	156.15294	-19.09014	 61.6	0.267	rb12048	191	33570816	1349387264	489452	448	0.000700	14,25	10,17,18,19,21,22,28,30	6,7,8
2430791.554679	1943.180972	 8.67	 0.16	11.23	156.15481	-19.09299	 33.2	0.133	bi00758	197	0	1349453824	192008	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430792.460877	1943.183454	 7.95	 0.23	14.05	156.14978	-19.08911	-41.1	0.159	am23016	194	8388608	1349452800	455544	448	0.000700	23	10,16,17,18,19,21,22,28,30	6,7,8
2430792.520089	1943.183617	 8.32	 0.21	12.80	156.15368	-19.09184	-58.2	0.153	bi00769	197	0	1349451779	465564	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2430792.705241	1943.184124	 8.30	 0.44	11.73	156.15205	-19.09492	-34.0	0.165	ai38124	197	128	1479478272	314049	328	0.000700	7	10,11,16,17,18,19,21,27,28,30	3,6,8
2430793.320673	1943.185810	 8.19	 0.22	12.83	156.15155	-19.09324	 29.8	0.065	bi00773	197	0	1349454850	187410	320	0.000700		1,10,11,16,17,18,19,21,22,28,30	6,8
2430795.254258	1943.191108	 7.94	 0.33	12.03	156.15678	-19.09185	-55.5	0.019	bi00783	197	0	1349454848	295361	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
2430795.287499	1943.191199	 8.18	 0.29	 9.53	156.15241	-19.09030	  5.1	0.369	bi00784	197	0	1349453824	478084	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430795.352598	1943.191377	 8.23	 0.26	10.86	156.15290	-19.09194	 33.5	0.047	bi00786	197	33554432	1349388288	284980	256	0.000700	25	11,17,18,19,21,22,28,30	8
2430795.452671	1943.191651	 8.15	 0.28	10.99	156.15403	-19.09182	 71.4	0.096	bi00787	197	0	1349453824	121442	256	0.000700		11,16,17,18,19,21,22,28,30	8
